country,iso3,year,gdp_current_usd
Turkiye,TUR,1980,68823684210.5263
Turkiye,TUR,1981,71180180180.1802
Turkiye,TUR,1982,64369325153.3742
Turkiye,TUR,1983,61803555555.5556
Turkiye,TUR,1984,59937602179.8365
Turkiye,TUR,1985,67232758620.6897
Turkiye,TUR,1986,75673037037.037
Turkiye,TUR,1987,87190081680.28
Turkiye,TUR,1988,90875175808.7201
Turkiye,TUR,1989,107127191328.935
Turkiye,TUR,1990,150655500191.644
Turkiye,TUR,1991,151034731543.624
Turkiye,TUR,1992,159104772991.851
Turkiye,TUR,1993,180415757851.616
Turkiye,TUR,1994,130650447499.071
Turkiye,TUR,1995,234699627004.035
Turkiye,TUR,1996,250366965174.129
Turkiye,TUR,1997,263817553748.395
Turkiye,TUR,1998,276035372654.608
Turkiye,TUR,1999,256673939247.773
Turkiye,TUR,2000,274748463178.502
Turkiye,TUR,2001,202195080239.036
Turkiye,TUR,2002,240778008473.845
Turkiye,TUR,2003,315392899922.379
Turkiye,TUR,2004,410156784495.948
Turkiye,TUR,2005,508314210212.544
Turkiye,TUR,2006,559668118237.002
Turkiye,TUR,2007,685228481017.03
Turkiye,TUR,2008,775415944332.866
Turkiye,TUR,2009,653894449921.288
Turkiye,TUR,2010,782545664268.333
Turkiye,TUR,2011,844192507380.795
Turkiye,TUR,2012,885327622479.052
Turkiye,TUR,2013,962167643588.925
Turkiye,TUR,2014,942343431928.654
Turkiye,TUR,2015,865460050683.656
Turkiye,TUR,2016,870818016909.84
Turkiye,TUR,2017,863874522365.276
Turkiye,TUR,2018,788356985773.667
Turkiye,TUR,2019,775853144222.613
Turkiye,TUR,2020,733628247119.077
Turkiye,TUR,2021,839938668172.134
Turkiye,TUR,2022,926097476913.818
Turkiye,TUR,2023,1141242864657.45
Turkiye,TUR,2024,1359123768774.12
Ukraine,UKR,1987,64087694038.2333
Ukraine,UKR,1988,74703517902.6642
Ukraine,UKR,1989,82709161099.1244
Ukraine,UKR,1990,81393558423.4406
Ukraine,UKR,1991,77350733982.4458
Ukraine,UKR,1992,73945908383.7046
Ukraine,UKR,1993,65648559903.0571
Ukraine,UKR,1994,52549580264.8064
Ukraine,UKR,1995,48213856468.5718
Ukraine,UKR,1996,44558831005.0621
Ukraine,UKR,1997,50151531591.7317
Ukraine,UKR,1998,41882523345.1804
Ukraine,UKR,1999,31580639553.8298
Ukraine,UKR,2000,32375083934.8241
Ukraine,UKR,2001,39309580983.2282
Ukraine,UKR,2002,43956163612.0433
Ukraine,UKR,2003,52010355753.0461
Ukraine,UKR,2004,67220154164.3166
Ukraine,UKR,2005,89238865118.5263
Ukraine,UKR,2006,111884752475.248
Ukraine,UKR,2007,148733861386.139
Ukraine,UKR,2008,188110390659.515
Ukraine,UKR,2009,121552153444.124
Ukraine,UKR,2010,141209170427.233
Ukraine,UKR,2011,169333835201.554
Ukraine,UKR,2012,182591753827.949
Ukraine,UKR,2013,190498811460.028
Ukraine,UKR,2014,133503871861.723
Ukraine,UKR,2015,91030967789.0717
Ukraine,UKR,2016,93355869403.9223
Ukraine,UKR,2017,112090505081.739
Ukraine,UKR,2018,130891088293.55
Ukraine,UKR,2019,153883047509.577
Ukraine,UKR,2020,156617722013.342
Ukraine,UKR,2021,199765859570.935
Ukraine,UKR,2022,161989520721.19
Ukraine,UKR,2023,181221517868.744
Ukraine,UKR,2024,190741262414.705
United Kingdom,GBR,1960,73233967692.1028
United Kingdom,GBR,1961,77741965703.3544
United Kingdom,GBR,1962,81247564156.8246
United Kingdom,GBR,1963,86561961812.3249
United Kingdom,GBR,1964,94407558351.1616
United Kingdom,GBR,1965,101824755078.991
United Kingdom,GBR,1966,108572752102.045
United Kingdom,GBR,1967,113116888210.787
United Kingdom,GBR,1968,107759910067.889
United Kingdom,GBR,1969,116464702803.218
United Kingdom,GBR,1970,130671946244.3
United Kingdom,GBR,1971,148113896325.14
United Kingdom,GBR,1972,169965034965.035
United Kingdom,GBR,1973,192537971582.558
United Kingdom,GBR,1974,206131369798.971
United Kingdom,GBR,1975,241756637168.142
United Kingdom,GBR,1976,232614555256.065
United Kingdom,GBR,1977,263066457352.172
United Kingdom,GBR,1978,335883029721.956
United Kingdom,GBR,1979,438994070309.191
United Kingdom,GBR,1980,564947710899.373
United Kingdom,GBR,1981,540765675241.158
United Kingdom,GBR,1982,515048916841.37
United Kingdom,GBR,1983,489618008185.539
United Kingdom,GBR,1984,461487097632.349
United Kingdom,GBR,1985,489285164271.047
United Kingdom,GBR,1986,601452653180.885
United Kingdom,GBR,1987,745162608269.325
United Kingdom,GBR,1988,910122732123.799
United Kingdom,GBR,1989,926884816753.927
United Kingdom,GBR,1990,1093169389204.55
United Kingdom,GBR,1991,1142797178130.51
United Kingdom,GBR,1992,1179659529659.53
United Kingdom,GBR,1993,1061388722255.55
United Kingdom,GBR,1994,1140489745944.29
United Kingdom,GBR,1995,1349094208616.06
United Kingdom,GBR,1996,1425287051482.06
United Kingdom,GBR,1997,1569317288801.57
United Kingdom,GBR,1998,1660821464060.95
United Kingdom,GBR,1999,1693458987218.9
United Kingdom,GBR,2000,1671597821152.97
United Kingdom,GBR,2001,1656171009068.66
United Kingdom,GBR,2002,1790536570743.41
United Kingdom,GBR,2003,2061227755102.04
United Kingdom,GBR,2004,2429774807762.72
United Kingdom,GBR,2005,2551361818181.82
United Kingdom,GBR,2006,2719558417663.29
United Kingdom,GBR,2007,3104699879951.98
United Kingdom,GBR,2008,2945251838235.29
United Kingdom,GBR,2009,2429358155475.93
United Kingdom,GBR,2010,2496740681057.14
United Kingdom,GBR,2011,2675590034128.66
United Kingdom,GBR,2012,2719715961539.83
United Kingdom,GBR,2013,2796908333283.39
United Kingdom,GBR,2014,3085362169410.29
United Kingdom,GBR,2015,2945579890258.46
United Kingdom,GBR,2016,2706807606538.73
United Kingdom,GBR,2017,2699118387873.1
United Kingdom,GBR,2018,2897028009916.05
United Kingdom,GBR,2019,2875710080015.3
United Kingdom,GBR,2020,2724001478304.59
United Kingdom,GBR,2021,3194559188925.93
United Kingdom,GBR,2022,3181244350465.41
United Kingdom,GBR,2023,3420796653789.08
United Kingdom,GBR,2024,3686033044482.13
United States,USA,1960,541988586206.897
United States,USA,1961,561940310344.828
United States,USA,1962,603639413793.103
United States,USA,1963,637058551724.138
United States,USA,1964,684144620689.655
United States,USA,1965,741904862068.965
United States,USA,1966,813032758620.69
United States,USA,1967,859620034482.759
United States,USA,1968,940225000000.0
United States,USA,1969,1017438172413.79
United States,USA,1970,1073303000000.0
United States,USA,1971,1164850000000.0
United States,USA,1972,1279110000000.0
United States,USA,1973,1425376000000.0
United States,USA,1974,1545243000000.0
United States,USA,1975,1684904000000.0
United States,USA,1976,1873412000000.0
United States,USA,1977,2081826000000.0
United States,USA,1978,2351599000000.0
United States,USA,1979,2627333000000.0
United States,USA,1980,2857307000000.0
United States,USA,1981,3207041000000.0
United States,USA,1982,3343789000000.0
United States,USA,1983,3634038000000.0
United States,USA,1984,4037613000000.0
United States,USA,1985,4338979000000.0
United States,USA,1986,4579631000000.0
United States,USA,1987,4855215000000.0
United States,USA,1988,5236438000000.0
United States,USA,1989,5641580000000.0
United States,USA,1990,5963144000000.0
United States,USA,1991,6158129000000.0
United States,USA,1992,6520327000000.0
United States,USA,1993,6858559000000.0
United States,USA,1994,7287236000000.0
United States,USA,1995,7639749000000.0
United States,USA,1996,8073122000000.0
United States,USA,1997,8577554457000.0
United States,USA,1998,9062818202000.0
United States,USA,1999,9631174489000.0
United States,USA,2000,10250947997000.0
United States,USA,2001,10581929774000.0
United States,USA,2002,10929112955000.0
United States,USA,2003,11456442041000.0
United States,USA,2004,12217193198000.0
United States,USA,2005,13039199193000.0
United States,USA,2006,13815586948000.0
United States,USA,2007,14474226905000.0
United States,USA,2008,14769857911000.0
United States,USA,2009,14478064934000.0
United States,USA,2010,15048964444000.0
United States,USA,2011,15599728123000.0
United States,USA,2012,16253972230000.0
United States,USA,2013,16843190993000.0
United States,USA,2014,17550680174000.0
United States,USA,2015,18206020741000.0
United States,USA,2016,18695110842000.0
United States,USA,2017,19477336549000.0
United States,USA,2018,20533057312000.0
United States,USA,2019,21380976119000.0
United States,USA,2020,21060473613000.0
United States,USA,2021,23315080560000.0
United States,USA,2022,25604848907611.0
United States,USA,2023,27292170793214.4
United States,USA,2024,28750956130731.2
Uruguay,URY,1960,1242289239.20493
Uruguay,URY,1961,1547388781.43133
Uruguay,URY,1962,1710004407.22785
Uruguay,URY,1963,1539681490.78174
Uruguay,URY,1964,1975701816.46615
Uruguay,URY,1965,1890767155.52622
Uruguay,URY,1966,1809185093.55188
Uruguay,URY,1967,1597713469.09611
Uruguay,URY,1968,1593674184.56285
Uruguay,URY,1969,2004435483.87097
Uruguay,URY,1970,2137096774.19355
Uruguay,URY,1971,2807258064.51613
Uruguay,URY,1972,2189418688.80408
Uruguay,URY,1973,3964296443.35254
Uruguay,URY,1974,4090209681.97172
Uruguay,URY,1975,3538278046.96236
Uruguay,URY,1976,3667161241.48372
Uruguay,URY,1977,4114670014.3472
Uruguay,URY,1978,4910254565.57831
Uruguay,URY,1979,7181182224.11227
Uruguay,URY,1980,10163020115.7344
Uruguay,URY,1981,11048301420.6301
Uruguay,URY,1982,9178780076.99713
Uruguay,URY,1983,5102276308.45313
Uruguay,URY,1984,4850238549.61832
Uruguay,URY,1985,4732017873.38369
Uruguay,URY,1986,5880112788.40947
Uruguay,URY,1987,7367494080.40014
Uruguay,URY,1988,8213538368.84635
Uruguay,URY,1989,8438951476.06644
Uruguay,URY,1990,9298807850.29979
Uruguay,URY,1991,11206176650.9075
Uruguay,URY,1992,12878148790.7348
Uruguay,URY,1993,15002136971.1745
Uruguay,URY,1994,17474588895.8918
Uruguay,URY,1995,19297663096.5506
Uruguay,URY,1996,20515458113.5857
Uruguay,URY,1997,23969739233.8966
Uruguay,URY,1998,25385886977.5228
Uruguay,URY,1999,23983945190.6202
Uruguay,URY,2000,22823270892.1094
Uruguay,URY,2001,20898761742.2386
Uruguay,URY,2002,13606515722.5864
Uruguay,URY,2003,12045638351.8507
Uruguay,URY,2004,13686329890.1191
Uruguay,URY,2005,17362857683.8545
Uruguay,URY,2006,19741420739.8901
Uruguay,URY,2007,23797773024.3992
Uruguay,URY,2008,31119602538.8322
Uruguay,URY,2009,32708319077.5179
Uruguay,URY,2010,41950361211.9581
Uruguay,URY,2011,50342406067.0777
Uruguay,URY,2012,54232266358.7811
Uruguay,URY,2013,61337621933.7857
Uruguay,URY,2014,61496186973.902
Uruguay,URY,2015,57680327998.6689
Uruguay,URY,2016,57480787465.2716
Uruguay,URY,2017,65005997963.4822
Uruguay,URY,2018,65344577415.7535
Uruguay,URY,2019,62222313618.8454
Uruguay,URY,2020,53559359261.826
Uruguay,URY,2021,60739084240.8633
Uruguay,URY,2022,70594110920.0358
Uruguay,URY,2023,77991666837.7382
Uruguay,URY,2024,80961511073.5797
Vanuatu,VUT,1979,119258835.335525
Vanuatu,VUT,1980,121185497.569261
Vanuatu,VUT,1981,113781795.82356
Vanuatu,VUT,1982,114501912.522867
Vanuatu,VUT,1983,117389554.191406
Vanuatu,VUT,1984,144482515.368336
Vanuatu,VUT,1985,131856420.703184
Vanuatu,VUT,1986,126498935.335649
Vanuatu,VUT,1987,139464173.547324
Vanuatu,VUT,1988,158351368.433149
Vanuatu,VUT,1989,154013202.116475
Vanuatu,VUT,1990,168879207.244148
Vanuatu,VUT,1991,201334169.054441
Vanuatu,VUT,1992,209088824.608438
Vanuatu,VUT,1993,200491853.167847
Vanuatu,VUT,1994,233701301.490486
Vanuatu,VUT,1995,249333250.082507
Vanuatu,VUT,1996,261370044.486614
Vanuatu,VUT,1997,272771209.113662
Vanuatu,VUT,1998,262293410.708334
Vanuatu,VUT,1999,268006972.690296
Vanuatu,VUT,2000,272014627.835262
Vanuatu,VUT,2001,257926881.72043
Vanuatu,VUT,2002,262596535.549028
Vanuatu,VUT,2003,314471413.001776
Vanuatu,VUT,2004,364996869.129618
Vanuatu,VUT,2005,394962433.029368
Vanuatu,VUT,2006,439358586.535588
Vanuatu,VUT,2007,516392922.513728
Vanuatu,VUT,2008,590748429.401902
Vanuatu,VUT,2009,592622319.145664
Vanuatu,VUT,2010,670712979.682038
Vanuatu,VUT,2011,770153588.218833
Vanuatu,VUT,2012,747839697.746593
Vanuatu,VUT,2013,758304466.245339
Vanuatu,VUT,2014,773717010.546445
Vanuatu,VUT,2015,759690180.951654
Vanuatu,VUT,2016,804323576.861028
Vanuatu,VUT,2017,880043284.399407
Vanuatu,VUT,2018,914727908.137793
Vanuatu,VUT,2019,936526267.622513
Vanuatu,VUT,2020,909421043.508407
Vanuatu,VUT,2021,950394006.532514
Vanuatu,VUT,2022,1055031360.57356
Vanuatu,VUT,2023,1115861055.72463
Vanuatu,VUT,2024,1117972034.22642
"Venezuela, RB",VEN,1960,7663938303.07171
"Venezuela, RB",VEN,1961,8067267030.61862
"Venezuela, RB",VEN,1962,8814309884.21165
"Venezuela, RB",VEN,1963,9608717288.17057
"Venezuela, RB",VEN,1964,8192413793.10345
"Venezuela, RB",VEN,1965,8427777777.77778
"Venezuela, RB",VEN,1966,8781333333.33333
"Venezuela, RB",VEN,1967,9250000000.0
"Venezuela, RB",VEN,1968,10034444444.4444
"Venezuela, RB",VEN,1969,10285111111.1111
"Venezuela, RB",VEN,1970,11561111111.1111
"Venezuela, RB",VEN,1971,12986590909.0909
"Venezuela, RB",VEN,1972,13977727272.7273
"Venezuela, RB",VEN,1973,17035581395.3488
"Venezuela, RB",VEN,1974,26100930232.5581
"Venezuela, RB",VEN,1975,27464651162.7907
"Venezuela, RB",VEN,1976,31419534883.7209
"Venezuela, RB",VEN,1977,36210697674.4186
"Venezuela, RB",VEN,1978,39316279069.7674
"Venezuela, RB",VEN,1979,48310930232.5581
"Venezuela, RB",VEN,1980,59116511627.907
"Venezuela, RB",VEN,1981,66327441860.4651
"Venezuela, RB",VEN,1982,67736744186.0465
"Venezuela, RB",VEN,1983,67556279069.7674
"Venezuela, RB",VEN,1984,59867743467.9335
"Venezuela, RB",VEN,1985,61965466666.6667
"Venezuela, RB",VEN,1986,60516123711.3402
"Venezuela, RB",VEN,1987,48029034482.7586
"Venezuela, RB",VEN,1988,60226413793.1035
"Venezuela, RB",VEN,1989,43536709104.0115
"Venezuela, RB",VEN,1990,48606952194.7752
"Venezuela, RB",VEN,1991,53453444786.6256
"Venezuela, RB",VEN,1992,60416519620.0849
"Venezuela, RB",VEN,1993,60037460783.1941
"Venezuela, RB",VEN,1994,58418666666.6667
"Venezuela, RB",VEN,1995,77389487770.0883
"Venezuela, RB",VEN,1996,70543211119.099
"Venezuela, RB",VEN,1997,85837678559.8324
"Venezuela, RB",VEN,1998,91336763255.0597
"Venezuela, RB",VEN,1999,97972842461.5131
"Venezuela, RB",VEN,2000,117146466002.661
"Venezuela, RB",VEN,2001,122911036746.729
"Venezuela, RB",VEN,2002,92893587733.6549
"Venezuela, RB",VEN,2003,83620628582.1082
"Venezuela, RB",VEN,2004,112451400424.964
"Venezuela, RB",VEN,2005,145513489651.872
"Venezuela, RB",VEN,2006,183477522123.894
"Venezuela, RB",VEN,2007,230364012575.687
"Venezuela, RB",VEN,2008,315953388510.678
"Venezuela, RB",VEN,2009,329787628928.472
"Venezuela, RB",VEN,2010,393192354510.653
"Venezuela, RB",VEN,2011,316482190800.364
"Venezuela, RB",VEN,2012,372592062768.06
"Venezuela, RB",VEN,2013,258930655486.37
"Venezuela, RB",VEN,2014,214689614732.719
"Venezuela, RB",VEN,2015,125449241571.391
"Venezuela, RB",VEN,2016,112915034262.314
"Venezuela, RB",VEN,2017,115883275162.586
"Venezuela, RB",VEN,2018,102021093964.682
"Venezuela, RB",VEN,2019,73014084091.3
"Venezuela, RB",VEN,2020,42838020721.1995
"Venezuela, RB",VEN,2021,56614976854.5499
"Venezuela, RB",VEN,2022,89013255584.7499
"Venezuela, RB",VEN,2023,102376526555.948
"Venezuela, RB",VEN,2024,119802963257.783
